scenario,policy,seed,mode_transitions,channel_switches,detection_latency_s,false_alarms,surfacing_commanded,surfaced,completed,waypoints_captured,waypoints_surveyed,waypoints_total,coverage_fraction,elapsed_s,rms_cross_track_m,max_cross_track_m,safety_violations,path_length_m,path_overhead,mean_altitude_m,swath_coverage,terminal_error_m,aiding_availability,rms_position_error_m,p95_position_error_m
E10_current_steady,proposed,20001008,1,0,,1,False,False,True,8,8,8,1.0,189.8999999999935,0.12711636715412308,0.38673433249999967,0,94.52649096469116,-0.03544396974804931,2.9990664047679125,0.9996888015893042,0.20689915580877627,0.44075829383886256,0.1385979615605544,0.22648153509592486
E10_current_steady,residual_only,20001008,0,0,,0,False,False,True,8,8,8,1.0,189.8999999999935,0.12711636715412308,0.38673433249999967,0,94.52649096469116,-0.03544396974804931,2.9990664047679125,0.9996888015893042,0.20689915580877627,0.44075829383886256,0.1385979615605544,0.22648153509592486
E10_current_steady,ablation_a1,20001009,1,0,,1,False,False,True,8,8,8,1.0,190.19999999999348,0.07567859048041771,0.20952046819915093,0,94.622352362321,-0.034465792221214375,2.9981022812660987,0.9993674270886995,0.029600691085426473,0.9558359621451105,0.059164639105502397,0.08706411662555445
E10_current_steady,ablation_a2,20001009,1,0,,1,False,False,True,8,8,8,1.0,190.19999999999348,0.07567859048041771,0.20952046819915093,0,94.622352362321,-0.034465792221214375,2.9981022812660987,0.9993674270886995,0.029600691085426473,0.9558359621451105,0.059164639105502397,0.08706411662555445
E10_current_steady,covariance_only,20001009,0,0,,0,False,False,True,8,8,8,1.0,190.19999999999348,0.07496153513608352,0.2024495227280685,0,94.63097402205726,-0.034377816101456515,2.9981576039666398,0.99938586798888,0.05623172238900852,1.0,0.0763215478871594,0.10983234059918079
E10_current_steady,dead_reckoning,20001009,0,0,,0,False,False,True,8,8,8,1.0,190.59999999999346,0.05175351882419479,0.2517097629032694,0,94.82846260792672,-0.032362626449727316,2.998162257596832,0.999387419198944,0.09038588709395481,0.0005246589716684155,0.11373861417028569,0.16105572215967048
E10_current_steady,fixed,20001009,0,1,,0,False,False,True,8,8,8,1.0,378.80000000001763,0.08795658633778901,0.2564219318653187,0,94.42121494471496,-0.0365182148498473,3.0005046945361027,1.0001682315120342,0.02634289332532009,0.7457761351636748,0.03472294073194714,0.054787931973134016
E10_current_steady,oracle,20001009,0,1,,0,False,False,True,8,8,8,1.0,190.49999999999346,0.06311069951641711,0.1912136329275098,0,95.24116332822106,-0.028151394609989167,1.0372711093035636,0.3457570364345212,0.025815825792665524,0.9858267716535433,0.0510928878562095,0.06780036584294696
E10_current_steady,proposed,20001009,1,0,,1,False,False,True,8,8,8,1.0,190.19999999999348,0.07567859048041771,0.20952046819915093,0,94.622352362321,-0.034465792221214375,2.9981022812660987,0.9993674270886995,0.029600691085426473,0.9558359621451105,0.059164639105502397,0.08706411662555445
E10_current_steady,residual_only,20001009,0,0,,0,False,False,True,8,8,8,1.0,190.19999999999348,0.07567859048041771,0.20952046819915093,0,94.622352362321,-0.034465792221214375,2.9981022812660987,0.9993674270886995,0.029600691085426473,0.9558359621451105,0.059164639105502397,0.08706411662555445
E11_current_building,ablation_a1,20001000,3,0,,3,False,False,True,8,8,8,1.0,192.29999999999336,0.08287667961421316,0.3582642455229692,0,95.35257590219864,-0.02701453161021794,2.9988651345145096,0.9996217115048366,0.4100965425913839,0.20228809152366095,0.25676435458514163,0.4084039211723268
E11_current_building,ablation_a2,20001000,5,0,,5,False,False,True,8,8,8,1.0,192.29999999999336,0.0733825578634676,0.372402938010751,0,95.31172972272292,-0.02743132935997028,3.0012180659301,1.0004060219767001,0.4249286118377317,0.16640665626625065,0.2629693730885302,0.4175558037786067
E11_current_building,covariance_only,20001000,0,0,,0,False,False,True,8,8,8,1.0,192.39999999999336,0.11207637424229279,0.2108987993365128,0,95.40538634463744,-0.026475649544515978,2.9988920034473807,0.9996306678157936,0.3688698564587957,0.23284823284823286,0.27244054369046605,0.42623932803940434
E11_current_building,dead_reckoning,20001000,0,0,,0,False,False,True,8,8,8,1.0,192.49999999999335,0.17591752964625937,0.27237024899404005,0,95.45642679661681,-0.025954828605950886,2.9988926501766144,0.9996308833922048,0.30829165501719347,0.0005194805194805195,0.30104168450903185,0.46127216740136084
E11_current_building,fixed,20001000,0,1,,0,False,False,True,8,8,8,1.0,380.0000000000179,0.08630799492962704,0.28888130377518184,0,94.91637258761226,-0.03146558584069126,2.9994395099976425,0.9998131699992142,0.21418841398312585,0.08921052631578948,0.17097994375634568,0.2873645985650038
E11_current_building,oracle,20001000,0,1,,0,False,False,True,8,8,8,1.0,191.99999999999338,0.060703465351603564,0.2199927561605617,0,95.35384892550462,-0.02700154157648349,2.0100245251336237,0.6700081750445412,0.22260704591743088,0.6864583333333333,0.17685127528560174,0.3151935923222546
E11_current_building,proposed,20001000,5,0,,5,False,False,True,8,8,8,1.0,192.29999999999336,0.0733825578634676,0.372402938010751,0,95.31172972272292,-0.02743132935997028,3.0012180659301,1.0004060219767001,0.4249286118377317,0.16640665626625065,0.2629693730885302,0.4175558037786067
