scenario,policy,seed,mode_transitions,channel_switches,detection_latency_s,false_alarms,surfacing_commanded,surfaced,completed,waypoints_captured,waypoints_surveyed,waypoints_total,coverage_fraction,elapsed_s,rms_cross_track_m,max_cross_track_m,safety_violations,path_length_m,path_overhead,mean_altitude_m,acoustic_infrastructure_cost,swath_coverage,terminal_error_m,aiding_availability,rms_position_error_m,p95_position_error_m
E6_acoustic_intermittent,ablation_a1,20801006,1,0,,1,False,False,True,8,8,8,1.0,191.29999999999342,0.09201171528451658,0.262829231308801,0,95.17531947698896,-0.028823270642969745,3.002895820785911,0.05000000000000001,1.0009652735953036,0.280411352534398,0.46157867224255095,0.16413693351133452,0.31032946521952215
E6_acoustic_intermittent,ablation_a2,20801006,1,0,,1,False,False,True,8,8,8,1.0,191.29999999999342,0.09201171528451658,0.262829231308801,0,95.17531947698896,-0.028823270642969745,3.002895820785911,0.05000000000000001,1.0009652735953036,0.280411352534398,0.46157867224255095,0.16413693351133452,0.31032946521952215
E6_acoustic_intermittent,covariance_only,20801006,0,0,,0,False,False,True,8,8,8,1.0,190.89999999999344,0.1001339425231077,0.2911823672317162,0,94.98020999041044,-0.030814183771322057,3.0027908587809957,0.05000000000000001,1.000930286260332,0.17912426657006997,0.9994761655316919,0.14145009209867235,0.2522691113176618
E6_acoustic_intermittent,dead_reckoning,20801006,0,0,,0,False,False,True,8,8,8,1.0,191.09999999999343,0.2071101949866149,0.48403357609072284,0,95.07596883555533,-0.029837052698414968,3.002776036363187,0.05,1.0009253454543956,0.23437643839558547,0.0005232862375719519,0.24777882217126448,0.36958883583989854
E6_acoustic_intermittent,fixed,20801006,0,1,,0,False,False,True,8,8,8,1.0,379.2000000000177,0.08524571660736423,0.2816231985782167,0,95.27171342400788,-0.027839658938695,1.021097187145864,0.14997362869198308,0.34036572904862133,0.023109538495692854,1.0,0.030368389085761123,0.035129078386925215
E6_acoustic_intermittent,oracle,20801006,1,0,,1,False,False,True,8,8,8,1.0,191.29999999999342,0.09201171528451658,0.262829231308801,0,95.17531947698896,-0.028823270642969745,3.002895820785911,0.05000000000000001,1.0009652735953036,0.280411352534398,0.46157867224255095,0.16413693351133452,0.31032946521952215
E6_acoustic_intermittent,proposed,20801006,1,0,,1,False,False,True,8,8,8,1.0,191.29999999999342,0.09201171528451658,0.262829231308801,0,95.17531947698896,-0.028823270642969745,3.002895820785911,0.05000000000000001,1.0009652735953036,0.280411352534398,0.46157867224255095,0.16413693351133452,0.31032946521952215
E6_acoustic_intermittent,residual_only,20801006,0,0,,0,False,False,True,8,8,8,1.0,191.29999999999342,0.09201171528451658,0.262829231308801,0,95.17531947698896,-0.028823270642969745,3.002895820785911,0.05000000000000001,1.0009652735953036,0.280411352534398,0.46157867224255095,0.16413693351133452,0.31032946521952215
E6_acoustic_intermittent,ablation_a1,20801007,1,0,,1,False,False,True,8,8,8,1.0,191.4999999999934,0.061086625503917136,0.17430970696847403,0,95.0856217604753,-0.029738553464537687,3.0018152718795057,0.05000000000000001,1.0006050906265018,0.07881245516685371,0.9545691906005221,0.08080466822322335,0.09458192399640702
E6_acoustic_intermittent,ablation_a2,20801007,1,0,,1,False,False,True,8,8,8,1.0,191.4999999999934,0.061086625503917136,0.17430970696847403,0,95.0856217604753,-0.029738553464537687,3.0018152718795057,0.05000000000000001,1.0006050906265018,0.07881245516685371,0.9545691906005221,0.08080466822322335,0.09458192399640702
E6_acoustic_intermittent,covariance_only,20801007,0,0,,0,False,False,True,8,8,8,1.0,191.7999999999934,0.04960195930131732,0.1604006943432985,0,95.26896883243954,-0.027867664975106732,3.0018184233623755,0.05000000000000001,1.0006061411207918,0.10378789504322965,0.9994786235662148,0.08840787507585786,0.11516573483271797
E6_acoustic_intermittent,dead_reckoning,20801007,0,0,,0,False,False,True,8,8,8,1.0,192.09999999999337,0.06061267306570189,0.19683035187198428,0,95.42635247385412,-0.02626170945046813,3.0018152057583563,0.05,1.0006050685861188,0.11581532471705074,0.0005205622071837585,0.08802744122675743,0.1276512733864372
E6_acoustic_intermittent,fixed,20801007,0,1,,0,False,False,True,8,8,8,1.0,379.6000000000178,0.08679226742159073,0.26506722186992704,0,95.39175696828407,-0.02661472481342786,1.018935469197955,0.14997365648050578,0.33964515639931836,0.019468100852588384,1.0,0.029011023592072225,0.03370051784302741
E6_acoustic_intermittent,oracle,20801007,1,0,,1,False,False,True,8,8,8,1.0,191.4999999999934,0.061086625503917136,0.17430970696847403,0,95.0856217604753,-0.029738553464537687,3.0018152718795057,0.05000000000000001,1.0006050906265018,0.07881245516685371,0.9545691906005221,0.08080466822322335,0.09458192399640702
E6_acoustic_intermittent,proposed,20801007,1,0,,1,False,False,True,8,8,8,1.0,191.4999999999934,0.061086625503917136,0.17430970696847403,0,95.0856217604753,-0.029738553464537687,3.0018152718795057,0.05000000000000001,1.0006050906265018,0.07881245516685371,0.9545691906005221,0.08080466822322335,0.09458192399640702
E6_acoustic_intermittent,residual_only,20801007,0,0,,0,False,False,True,8,8,8,1.0,191.4999999999934,0.061086625503917136,0.17430970696847403,0,95.0856217604753,-0.029738553464537687,3.0018152718795057,0.05000000000000001,1.0006050906265018,0.07881245516685371,0.9545691906005221,0.08080466822322335,0.09458192399640702
E6_acoustic_intermittent,ablation_a1,20801008,1,0,,1,False,False,True,8,8,8,1.0,189.7999999999935,0.2552163721857245,0.5587360409103113,0,94.55757745204617,-0.03512676069340637,3.0001676953134377,0.05,1.0000558984378125,0.24555697087974176,0.1743940990516333,0.24829424153511118,0.3670270844859454
E6_acoustic_intermittent,ablation_a2,20801008,1,0,,1,False,False,True,8,8,8,1.0,189.7999999999935,0.2552163721857245,0.5587360409103113,0,94.55757745204617,-0.03512676069340637,3.0001676953134377,0.05,1.0000558984378125,0.24555697087974176,0.1743940990516333,0.24829424153511118,0.3670270844859454
E6_acoustic_intermittent,covariance_only,20801008,0,0,,0,False,False,True,8,8,8,1.0,189.8999999999935,0.1371328402623016,0.3772196665580321,0,94.60966608552377,-0.0345952440252677,3.0001766386344673,0.05000000000000001,1.0000588795448224,0.22212897771667003,1.0,0.17124780984549612,0.29882691123656635
E6_acoustic_intermittent,dead_reckoning,20801008,0,0,,0,False,False,True,8,8,8,1.0,189.49999999999352,0.35009598622111177,0.6838727987385003,0,94.41247531026248,-0.036607394793240045,3.000210059938504,0.05,1.0000700199795014,0.3848214121183446,0.0005277044854881266,0.3724278048644505,0.5457656944263105
E6_acoustic_intermittent,fixed,20801008,0,1,,0,False,False,True,8,8,8,1.0,378.2000000000175,0.09337113486756217,0.25387139367937017,0,95.33800802347386,-0.027163183433940197,1.0208363222554988,0.14997355896351133,0.34027877408516627,0.025762146332871144,1.0,0.029717414294091613,0.03635295560206195
E6_acoustic_intermittent,oracle,20801008,1,0,,1,False,False,True,8,8,8,1.0,189.7999999999935,0.2552163721857245,0.5587360409103113,0,94.55757745204617,-0.03512676069340637,3.0001676953134377,0.05,1.0000558984378125,0.24555697087974176,0.1743940990516333,0.24829424153511118,0.3670270844859454
E6_acoustic_intermittent,proposed,20801008,1,0,,1,False,False,True,8,8,8,1.0,189.7999999999935,0.2552163721857245,0.5587360409103113,0,94.55757745204617,-0.03512676069340637,3.0001676953134377,0.05,1.0000558984378125,0.24555697087974176,0.1743940990516333,0.24829424153511118,0.3670270844859454
E6_acoustic_intermittent,residual_only,20801008,0,0,,0,False,False,True,8,8,8,1.0,189.7999999999935,0.2552163721857245,0.5587360409103113,0,94.55757745204617,-0.03512676069340637,3.0001676953134377,0.05,1.0000558984378125,0.24555697087974176,0.1743940990516333,0.24829424153511118,0.3670270844859454
E6_acoustic_intermittent,ablation_a1,20801009,1,0,,1,False,False,True,8,8,8,1.0,191.29999999999342,0.05759099558553107,0.2432003856650291,0,94.8641709473993,-0.03199825563878267,3.0007167026039467,0.05000000000000001,1.0002389008679822,0.10757769730935204,0.5081024568740199,0.15139387319038367,0.26550872102518025
E6_acoustic_intermittent,ablation_a2,20801009,1,0,,1,False,False,True,8,8,8,1.0,191.29999999999342,0.05759099558553107,0.2432003856650291,0,94.8641709473993,-0.03199825563878267,3.0007167026039467,0.05000000000000001,1.0002389008679822,0.10757769730935204,0.5081024568740199,0.15139387319038367,0.26550872102518025
E6_acoustic_intermittent,covariance_only,20801009,0,0,,0,False,False,True,8,8,8,1.0,190.99999999999343,0.08109618696436056,0.2905793784951727,0,94.71715837400636,-0.03349838393871063,3.000717664314805,0.05000000000000001,1.0002392214382683,0.1736539209183933,0.9989528795811519,0.1397647123797428,0.21037668575399235
E6_acoustic_intermittent,dead_reckoning,20801009,0,0,,0,False,False,True,8,8,8,1.0,191.7999999999934,0.1957289923460188,0.38350448607876864,0,95.11510931298292,-0.029437660071602867,3.000702042779394,0.05000000000000001,1.0002340142597979,0.3343426678226153,0.0005213764337851929,0.32921366595018836,0.5046166557295861
E6_acoustic_intermittent,fixed,20801009,0,1,,0,False,False,True,8,8,8,1.0,379.80000000001786,0.07914737179905844,0.2356529918286423,0,95.35149004967593,-0.027025611738000666,1.0190061211931674,0.14997367035281725,0.3396687070643891,0.017493990067517666,1.0,0.028304568864311375,0.03443044733574817
E6_acoustic_intermittent,oracle,20801009,1,0,,1,False,False,True,8,8,8,1.0,191.29999999999342,0.05759099558553107,0.2432003856650291,0,94.8641709473993,-0.03199825563878267,3.0007167026039467,0.05000000000000001,1.0002389008679822,0.10757769730935204,0.5081024568740199,0.15139387319038367,0.26550872102518025
E6_acoustic_intermittent,proposed,20801009,1,0,,1,False,False,True,8,8,8,1.0,191.29999999999342,0.05759099558553107,0.2432003856650291,0,94.8641709473993,-0.03199825563878267,3.0007167026039467,0.05000000000000001,1.0002389008679822,0.10757769730935204,0.5081024568740199,0.15139387319038367,0.26550872102518025
E6_acoustic_intermittent,residual_only,20801009,0,0,,0,False,False,True,8,8,8,1.0,191.29999999999342,0.05759099558553107,0.2432003856650291,0,94.8641709473993,-0.03199825563878267,3.0007167026039467,0.05000000000000001,1.0002389008679822,0.10757769730935204,0.5081024568740199,0.15139387319038367,0.26550872102518025
E6_acoustic_intermittent,ablation_a1,20801010,1,0,,1,False,False,True,8,8,8,1.0,190.29999999999347,0.07549186128578955,0.2351253451333335,0,94.52081498356048,-0.03550188792285225,3.000569276741098,0.05,1.0001897589136994,0.036566678570416455,0.932212296374146,0.0545844835430544,0.10103882038116506
